name,EB501,EB502,EB503,EB504,EB505,EB506,EB507,EB508,EB509,EB510,EB511,EB512,EB513,EB514,EB515,EB516,EB517,EB518,EB519,EB520,EB521,EB522,EB523,EB524,EB525,EB526,EB527,EB530,EB531,EB532,EB533,EB534,EB535,EB536,EB537,EB538,EB539,EB540,EB541,EB542,EB543,EB544,EB545,EB546,EB547,EB548,EB550,EB551,EB552,EB553,EB554,EB555,EB556,EB557,EB558,EB559,EB560,EB561,EB562,EB563,EB564,EB565,EB566,EB567,EB568,EB569,EB570,EB571,EB572,EB573,EB574,EB575,EB576,EB577,EB578,EB579,EB580,EB582,EB583,EB584,EB585,EB586,EB587,EB588,EB589,EB590,EB591,EB592,EB593,EB594,EB595,EB596,EB601,EB602,EB603,EB604,EB605,EB606,EB607,EB608,EB609,EB610,EB611,EB612,EB613,EB614,EB615,EB616,EB617,EB618,EB619,EB620,EB621,EB622,EB623,EB624,EB625,EB626,EB627,EB628,EB629,EB630,EB631,EB632,EB633,EB634,EB635,EB636,EB637,EB638,EB639,EB640,EB642,EB643,EB644,EB645,EB646,EB647,EB648,EB649,EB650,EB651,EB652,EB653,EB654,EB655,EB656,EB657,EB658,EB659,EB660,EB1,EB10,EB11,EB12,EB13,EB14,EB15,EB16,EB17,EB18,EB19,EB2,EB20,EB21,EB22,EB23,EB24,EB25,EB26,EB3,EB4,EB41,EB42,EB43,EB44,EB45,EB46,EB47,EB5,EB6,EB7,EB8,EB9,EB202,EB203,EB204,EB205,EB206,EB207,EB208,EB209,EB210,EB211,EB212,EB213,EB214,EB215,EB216,EB217,EB218,EB219,EB220,EB221,EB222,EB223,EB224,EB225,EB226,EB227,EB228,EB229,EB230,EB231,EB232,EB233,EB234,EB235,EB236,EB237,EB238,EB239,EB240,EB241,EB242,EB243,EB244,EB245,EB246,EB247,EB248,EB249,EB250,EB251,EB252,EB253,EB254,EB255,EB256,EB257,EB258,EB259,EB260,EB261,EB262,EB263,EB265,EB266,EB267,EB268,EB269,EB270,EB271,EB272,EB273,EB274,EB275,EB276,EB277,EB278,EB279,EB280,EB281,EB282,EB356,EB357,EB358,EB359,EB360,EB361,EB362,EB363,EB364,EB365,EB366,EB367,EB368,EB369,EB370,EB371,EB372,EB373,EB374,EB375,EB376,EB377,EB378,EB379,EB380,EB381,EB382,EB383,EB384,EB385,EB386,EB387,EB388,EB389,EB390,EB391,EB392,EB393,EB394,EB395,EB396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Chromeraceae;Chromera;Chromera_velia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000844952,0,0,0,0,0,0,0.001090196,0.001232907,0,0,0,0,0,0,0,0,0,0,0.009708738,0.002527913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000517777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000790827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000431717,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Colpodellaceae;Colpodella;Colpodella_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000323155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018087855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002491108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Colpodellaceae;Colpodella;Colpodella_tetrahymenae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alveolata;Apicomplexa;Colpodellidea;Colpodellida;Colpodellaceae;Voromonas;Voromonas_pontica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000870323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006175535,0,0,0,0,0,0,0,0.001549463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000930377,0,0.008175779,0.001902425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001712958,0.00599383,0,0,0.003010494,0.000297796,0.005687495,0.010358313,0,0.001205182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000761808,0,0,0,0,0.000307763,0,0,0,0.010954064,0,0,0,0,0.000852596,0.002628368,0.002632877,0.001448321,0.000933786,0,0,0,0.008327106,0.005805071,0,0,0,0,0.008290623,0.001480201,0,0,0.000825659,0,0,0,0.003415398,0,0.000528018,0,0,0,0,0,0,0,0.002307505,0.00528751,0,0,0,0.002247378,0,0,0,0.000249098,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alveolata;Apicomplexa;Colpodellidea;Vitrelladida;Vitrellaceae;Vitrella;Vitrella_sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006006006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000750963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000607977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000889115,0,0,0.00114739,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;;;,0.051323609,0.059098154,0.08090483,0,0.010520846,0.062665384,0.007433426,0.010491768,0.021404432,0,0.005017486,0.020471993,0.022379269,0,0.001874693,0.031349969,0,0.001141715,0.002040221,0,0,0.010222821,0.002925094,0,0.009961686,0.013780099,0,0,0,0,0.271860853,0,0,0,0,0,0,0.030683935,0,0,0,0.00431429,0.045913134,0.003416489,0.006682686,0,0,0.001313321,0.016072677,0,0,0,0,0,0.003290014,0,0.006233304,0,0,0.143176733,0,0.016286165,0,0,0.002451267,0.000915141,0,0.010459619,0.005403997,0,0,0.008973944,0.012846867,0.002791414,0.001871628,0.013872607,0.014380531,0.003,0,0.004119138,0.000272464,0.003548128,0.007394958,0.024650438,0.003961823,0.014929692,0.001526273,0.013449898,0,0,0.031371562,0.018055429,0,0.001373544,0.019043196,0.027691714,0,0.004150501,0.003315179,0.005055826,0,0,0.010895404,0.049878147,0,0.002855814,0.011261261,0.016246955,0.00118771,0,0.008558183,0.023631125,0.001718213,0,0.073274037,0.044689034,0.001533881,0.002175544,0.009830761,0.003495891,0.019516386,0.004028648,0.006020067,0.023974639,0,0.005284016,0.075714013,0.071670256,0.003450872,0.003521515,0.040047409,0.017149151,0.001855376,0.006552494,0.01489899,0,0.012161878,0.002003205,0.007270561,0.001318712,0,0.030390274,0.027820124,0.000754017,0.002719609,0.00686611,0.005207179,0,0,0.010269243,0.005699522,0,0.002248875,0.000477516,0.002550711,0.001160714,0,0,0,0,0,0.019379845,0.003481625,0.015719697,0.070358186,0.013952276,0.019008705,0,0.009320579,0.012694842,0,0,0.066359624,0,0.000464613,0.006177075,0.004993758,0,0.003940332,0.004397216,0.013345001,0,0.015270605,0.002863882,0,0,0,0,0.00325252,0.026610221,0.006680609,0,0.011188667,0.030050934,0,0,0,0.012737679,0,0.003254784,0.008959253,0,0,0,0,0.013278389,0,0.006156608,0,0.001423487,0,0.020814122,0.005611672,0.003548269,0.006346409,0,0.000487925,0.00292448,0,0.000691722,0.002113941,0.006099815,0.000903887,0.003843936,0,0.00699937,0.001397368,0.000606734,0,0,0.001894216,0.014514234,0.002467811,0,0,0.003420975,0.023278851,0.012569833,0.000604668,0.000706388,0,0.000776288,0.016542278,0.001187014,0.00366049,0.003706824,0.003095406,0.002756182,0.024000001,0.001336897,0.008385414,0.003126183,0.003754811,0.005101202,0.003686635,0.001612904,0.001476244,0.001950331,0,0.009714957,0,0,0.003204807,0.000739645,0.04651713,0.005803437,0.01689898,0.00596504,0.018624641,0.020450936,0.005202312,0.00421372,0.049260951,0.047246253,0.012574899,0.024552835,0.04494382,0.041464009,0.000628198,0.00463854,0.012738853,0.019214524,0.010912398,0.047243136,0.00892267,0.027032919,0,0,0.002913268,0,0.000974152,0.017240063,0.011333914,0.054705213,0.019503344,0.030197447,0.014481789,0.02920239,0.064805463,0.013209704,0.009481102,0,0.083424875,0.026477442,0.016407179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Cephaloidophoridae;Cephaloidophora;,0,0.011728535,0,0,0,0.031994226,0,0,0,0,0,0,0,0,0,0.026871402,0,0,0,0,0,0,0,0,0.001379311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036504424,0,0,0,0,0,0.005378152,0,0,0,0.002689149,0.021183592,0,0,0.001443092,0,0,0,0.00743149,0.01975213,0,0,0,0,0,0,0,0,0,0,0.00975976,0,0,0,0,0.014293948,0,0.004350594,0,0,0,0.000375093,0.016923843,0,0,0.004811997,0.003846154,0.017237964,0,0,0.014088557,0.016815338,0.01342703,0,0.016592852,0.044839522,0.001284491,0.033655994,0.014646464,0,0.013420005,0,0.002264601,0.006177124,0.00746808,0.016634676,0,0.003770083,0,0.003433056,0,0.007657501,0.00668348,0.002588884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001406046,0.010955218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006856272,0,0,0,0,0,0,0.004232441,0,0,0,0,0.008188498,0.012419906,0.005494505,0,0,0,0.004074703,0,0,0,0.005337888,0,0,0,0,0,0,0,0,0,0.012892983,0,0,0,0,0,0.002244076,0,0,0,0,0,0,0,0,0.012888303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039765898,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Cephaloidophoridae;Cephaloidophora;Cephaloidophora_sp.,0,0,0,0,0,0.016959346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006386555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010284,0,0,0,0,0,0,0,0,0.002135155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004250668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011656349,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Cephaloidophoridae;Cephaloidophoridae_X;Cephaloidophoridae_X_sp.,0,0.009565019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002289202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002241913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006315279,0,0,0,0,0,0.011352885,0,0,0,0.002834468,0,0,0,0,0,0,0.001089046,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Eugregarinorida_EUG3;Eugregarinorida_EUG3_X;Eugregarinorida_EUG3_X_sp.,0,0.005693464,0.040961891,0,0,0.003728651,0,0,0,0,0.00273681,0,0,0,0,0.030070378,0,0,0,0.011550578,0,0,0,0,0,0,0,0,0,0,0,0,0.01424196,0,0,0,0,0,0,0,0.026363093,0,0,0,0.020348401,0,0,0,0.004775215,0,0,0,0,0,0.006168778,0,0.00457957,0,0,0.10067114,0,0,0,0,0,0,0,0.006537263,0,0,0,0,0,0,0,0.008401719,0,0,0,0,0.000544929,0,0,0.003314345,0,0,0.001380915,0.00493163,0.000799726,0,0.033002881,0.009479101,0,0,0.013469577,0,0,0,0,0,0,0,0,0.005523965,0,0,0.009384384,0,0,0,0.001188637,0,0,0,0.004976704,0.010343457,0.001533881,0,0.010701842,0,0,0.002014324,0.025250836,0.030116904,0.025282966,0.030713342,0.051274679,0.063365118,0.001129377,0.002641136,0.006736947,0.058527375,0,0.014147431,0.00909091,0,0,0,0.008104887,0,0,0.049904029,0.0472561,0,0,0.006069151,0,0,0,0.012167761,0.002279808,0,0,0,0.000850237,0.001339286,0.004753605,0,0,0,0,0,0.009155383,0,0.031798246,0.043551963,0,0.005108274,0,0.00690985,0,0,0.020498184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016449189,0,0.003952049,0,0.002324727,0.013221684,0,0,0,0,0,0,0,0,0.015183547,0,0.00454959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000800732,0,0,0.000617056,0,0.00094697,0,0,0,0,0,0.001528013,0,0.002340398,0,0,0,0,0,0,0,0,0,0,0.012416427,0.001333757,0.00433526,0,0,0,0.006065538,0,0,0.010821984,0.009063988,0,0.019836216,0,0,0.007043964,0.00396563,0,0.030760927,0,0.016064593,0.016319774,0.000714378,0.005416127,0,0,0.010205239,0,0,0,0.018563814,0.001524196,0.0008328,0,0.022135083,0,0.002234168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Ganymedidae;Ganymedes;Ganymedes_sp.,0,0.004554771,0.007744039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000338849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003098374,0,0,0,0,0,0,0.000990492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002286585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001663586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000195484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003789315,0,0,0.000789994,0,0,0,0.002267413,0.002135155,0,0.001983564,0,0,0,0,0,0,0,0,0.006936416,0.000252823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
